na_item,geo,year,Total population national concept
POP_NC,AD,2014 ,79.21
POP_NC,AE,2014 ,9214.18
POP_NC,AF,2014 ,33370.79
POP_NC,AG,2014 ,92.56
POP_NC,AI,2014 ,14.11
POP_NC,AL,2014 ,2889.1
POP_NC,AM,2014 ,2906.22
POP_NC,AO,2014 ,26941.78
POP_NC,AR,2014 ,42669.5
POP_NC,AT,2014 ,8543.93
POP_NC,AU,2014 ,23475.7
POP_NC,AW,2014 ,103.77
POP_NC,AZ,2014 ,9503.77
POP_NC,BB,2014 ,283.39
POP_NC,BD,2014 ,154517.38
POP_NC,BE,2014 ,11209.1
POP_NC,BF,2014 ,17585.98
POP_NC,BG,2014 ,7073.57
POP_NC,BH,2014 ,1336.08
POP_NC,BI,2014 ,9844.3
POP_NC,BJ,2014 ,10286.84
POP_NC,BN,2014 ,411.7
POP_NC,BO,2014 ,10562.16
POP_NC,BQ,2014 ,24.07
POP_NC,BR,2014 ,201717.5
POP_NC,BS,2014 ,370.63
POP_NC,BT,2014 ,719.06
POP_NC,BW,2014 ,2168.57
POP_NC,BY,2014 ,9484.85
POP_NC,BZ,2014 ,351.69
POP_NC,CA,2014 ,35434.1
POP_NC,CD,2014 ,73767.45
POP_NC,CF,2014 ,4464.18
POP_NC,CG,2014 ,4736.98
POP_NC,CH,2014 ,8188.54
POP_NC,CI,2014 ,22531.35
POP_NC,CL,2014 ,17787.6
POP_NC,CM,2014 ,22239.9
POP_NC,CN,2014 ,1376460.0
POP_NC,CO,2014 ,44914.1
POP_NC,CR,2014 ,4770.7
POP_NC,CU,2014 ,11306.9
POP_NC,CV,2014 ,526.44
POP_NC,CW,2014 ,158.42
POP_NC,CY,2014 ,852.5
POP_NC,CZ,2014 ,10503.79
POP_NC,DE,2014 ,80983.0
POP_NC,DJ,2014 ,898.7
POP_NC,DK,2014 ,5643.35
POP_NC,DM,2014 ,71.09
POP_NC,DO,2014 ,10405.84
POP_NC,DZ,2014 ,39113.31
POP_NC,EC,2014 ,15903.11
POP_NC,EE,2014 ,1315.8
POP_NC,EG,2014 ,91812.57
POP_NC,EL,2014 ,10892.38
POP_NC,ER,2014 ,4746.05
POP_NC,ES,2014 ,46433.05
POP_NC,ET,2014 ,98094.27
POP_NC,FI,2014 ,5462.5
POP_NC,FJ,2014 ,866.45
POP_NC,FM,2014 ,107.45
POP_NC,FO,2014 ,47.96
POP_NC,FR,2014 ,66020.6
POP_NC,Y3,2014 ,254.77
POP_NC,GA,2014 ,1883.8
POP_NC,GD,2014 ,108.9
POP_NC,GE,2014 ,3992.35
POP_NC,GH,2014 ,26962.56
POP_NC,GL,2014 ,56.38
POP_NC,GM,2014 ,2024.04
POP_NC,GN,2014 ,11150.98
POP_NC,GQ,2014 ,1122.28
POP_NC,GT,2014 ,15923.56
POP_NC,GU,2014 ,161.02
POP_NC,GW,2014 ,1692.44
POP_NC,GY,2014 ,763.38
POP_NC,HN,2014 ,8809.22
POP_NC,HR,2014 ,4236.06
POP_NC,HT,2014 ,10549.01
POP_NC,HU,2014 ,9833.04
POP_NC,ID,2014 ,252164.8
POP_NC,IE,2014 ,4652.46
POP_NC,IL,2014 ,8212.0
POP_NC,IN,2014 ,1267000.0
POP_NC,IQ,2014 ,34411.95
POP_NC,IR,2014 ,77465.77
POP_NC,IS,2014 ,321.4
POP_NC,IT,2014 ,60320.7
POP_NC,JM,2014 ,2862.09
POP_NC,JO,2014 ,8809.31
POP_NC,JP,2014 ,127262.0
POP_NC,KE,2014 ,46024.25
POP_NC,KG,2014 ,5774.57
POP_NC,KH,2014 ,15270.79
POP_NC,KI,2014 ,109.39
POP_NC,KM,2014 ,759.39
POP_NC,KN,2014 ,50.77
POP_NC,KR,2014 ,50747.0
POP_NC,KW,2014 ,3690.94
POP_NC,KY,2014 ,60.85
POP_NC,KZ,2014 ,17302.62
POP_NC,LA,2014 ,6639.76
POP_NC,LB,2014 ,6261.04
POP_NC,LC,2014 ,178.3
POP_NC,LI,2014 ,37.71
POP_NC,LK,2014 ,20623.56
POP_NC,LR,2014 ,4359.51
POP_NC,LS,2014 ,2043.45
POP_NC,LT,2014 ,2937.25
POP_NC,LU,2014 ,558.33
POP_NC,LV,2014 ,1994.25
POP_NC,LY,2014 ,6362.04
POP_NC,MA,2014 ,34318.08
POP_NC,MD,2014 ,4069.94
POP_NC,ME,2014 ,621.81
POP_NC,MG,2014 ,23589.8
POP_NC,MH,2014 ,57.18
POP_NC,MK,2014 ,0.0
POP_NC,ML,2014 ,16934.21
POP_NC,MM,2014 ,52280.82
POP_NC,MN,2014 ,2923.9
POP_NC,MO,2014 ,588.78
POP_NC,MR,2014 ,3930.9
POP_NC,MS,2014 ,4.96
POP_NC,MT,2014 ,433.9
POP_NC,MU,2014 ,1257.22
POP_NC,MV,2014 ,435.02
POP_NC,MW,2014 ,16289.55
POP_NC,MX,2014 ,117701.0
POP_NC,MY,2014 ,30228.02
POP_NC,MZ,2014 ,27212.38
POP_NC,NA,2014 ,2370.99
POP_NC,NC,2014 ,267.74
POP_NC,NE,2014 ,19240.18
POP_NC,NG,2014 ,176460.5
POP_NC,NI,2014 ,6014.0
POP_NC,NL,2014 ,16865.0
POP_NC,NO,2014 ,5137.0
POP_NC,NP,2014 ,26905.98
POP_NC,NR,2014 ,10.29
POP_NC,NU,2014 ,1.61
POP_NC,NZ,2014 ,4541.9
POP_NC,CD,2014 ,1319667.7
POP_NC,OM,2014 ,3960.93
POP_NC,PA,2014 ,3903.99
POP_NC,PE,2014 ,30973.35
POP_NC,PF,2014 ,271.71
POP_NC,PG,2014 ,7946.73
POP_NC,PH,2014 ,100102.25
POP_NC,PK,2014 ,195305.01
POP_NC,PL,2014 ,38006.15
POP_NC,PR,2014 ,3453.67
POP_NC,PS,2014 ,4537.43
POP_NC,PT,2014 ,10419.61
POP_NC,PW,2014 ,17.63
POP_NC,PY,2014 ,6552.58
POP_NC,QA,2014 ,2459.2
POP_NC,RO,2014 ,19916.45
POP_NC,RS,2014 ,7131.79
POP_NC,RU,2014 ,146090.6
POP_NC,RW,2014 ,11345.36
POP_NC,SA,2014 ,30432.0
POP_NC,SB,2014 ,587.08
POP_NC,SC,2014 ,93.25
POP_NC,SD,2014 ,37977.66
POP_NC,SE,2014 ,9697.03
POP_NC,SI,2014 ,2061.8
POP_NC,SK,2014 ,5418.56
POP_NC,SL,2014 ,7017.15
POP_NC,SM,2014 ,32.95
POP_NC,SN,2014 ,14546.11
POP_NC,SO,2014 ,13423.57
POP_NC,SR,2014 ,553.27
POP_NC,SS,2014 ,10554.88
POP_NC,ST,2014 ,195.73
POP_NC,SV,2014 ,6281.19
POP_NC,SX,2014 ,38.88
POP_NC,SY,2014 ,18710.71
POP_NC,SZ,2014 ,1095.02
POP_NC,TC,2014 ,35.37
POP_NC,TD,2014 ,13663.57
POP_NC,TG,2014 ,7138.0
POP_NC,TH,2014 ,68416.77
POP_NC,TJ,2014 ,8362.75
POP_NC,TL,2014 ,1174.33
POP_NC,TM,2014 ,5466.33
POP_NC,TN,2014 ,11143.91
POP_NC,TO,2014 ,101.03
POP_NC,TR,2014 ,77182.0
POP_NC,TT,2014 ,1362.35
POP_NC,TV,2014 ,10.97
POP_NC,TZ,2014 ,52234.87
POP_NC,UA,2014 ,44883.43
POP_NC,UG,2014 ,38833.34
POP_NC,UK,2014 ,64597.0
POP_NC,US,2014 ,319601.0
POP_NC,UY,2014 ,3419.55
POP_NC,VC,2014 ,108.86
POP_NC,VE,2014 ,30738.38
POP_NC,VG,2014 ,28.99
POP_NC,VN,2014 ,92544.92
POP_NC,VU,2014 ,263.89
POP_NC,WS,2014 ,192.29
POP_NC,YE,2014 ,25823.49
POP_NC,ZA,2014 ,53701.5
POP_NC,ZM,2014 ,15399.79
POP_NC,ZW,2014 ,13586.71
POP_NC,AD,2015 ,78.01
POP_NC,AE,2015 ,9262.9
POP_NC,AF,2015 ,34413.6
POP_NC,AG,2015 ,93.57
POP_NC,AI,2015 ,14.28
POP_NC,AL,2015 ,2880.7
POP_NC,AM,2015 ,2916.95
POP_NC,AO,2015 ,27884.38
POP_NC,AR,2015 ,43132.0
POP_NC,AT,2015 ,8629.52
POP_NC,AU,2015 ,23816.0
POP_NC,AW,2015 ,104.34
POP_NC,AZ,2015 ,9617.48
POP_NC,BB,2015 ,284.22
POP_NC,BD,2015 ,156256.28
POP_NC,BE,2015 ,11274.2
POP_NC,BF,2015 ,18110.62
POP_NC,BG,2015 ,6984.23
POP_NC,BH,2015 ,1371.85
POP_NC,BI,2015 ,10160.03
POP_NC,BJ,2015 ,10575.95
POP_NC,BN,2015 ,417.54
POP_NC,BO,2015 ,10724.71
POP_NC,BQ,2015 ,24.57
POP_NC,BR,2015 ,203475.7
POP_NC,BS,2015 ,374.21
POP_NC,BT,2015 ,727.88
POP_NC,BW,2015 ,2209.2
POP_NC,BY,2015 ,9485.77
POP_NC,BZ,2015 ,359.29
POP_NC,CA,2015 ,35704.5
POP_NC,CD,2015 ,76244.54
POP_NC,CF,2015 ,4493.17
POP_NC,CG,2015 ,4856.1
POP_NC,CH,2015 ,8289.77
POP_NC,CI,2015 ,23108.47
POP_NC,CL,2015 ,17971.4
POP_NC,CM,2015 ,22834.52
POP_NC,CN,2015 ,1383260.0
POP_NC,CO,2015 ,45348.5
POP_NC,CR,2015 ,4829.7
POP_NC,CU,2015 ,11324.78
POP_NC,CV,2015 ,532.91
POP_NC,CW,2015 ,159.85
POP_NC,CY,2015 ,845.66
POP_NC,CZ,2015 ,10507.55
POP_NC,DE,2015 ,81687.0
POP_NC,DJ,2015 ,913.99
POP_NC,DK,2015 ,5682.45
POP_NC,DM,2015 ,71.18
POP_NC,DO,2015 ,10528.39
POP_NC,DZ,2015 ,39871.53
POP_NC,EC,2015 ,16144.37
POP_NC,EE,2015 ,1313.3
POP_NC,EG,2015 ,93778.17
POP_NC,EL,2015 ,10820.91
POP_NC,ER,2015 ,4846.98
POP_NC,ES,2015 ,46384.38
POP_NC,ET,2015 ,100835.46
POP_NC,FI,2015 ,5480.5
POP_NC,FJ,2015 ,868.63
POP_NC,FM,2015 ,108.9
POP_NC,FO,2015 ,48.05
POP_NC,FR,2015 ,66313.9
POP_NC,Y3,2015 ,261.0
POP_NC,GA,2015 ,1947.69
POP_NC,GD,2015 ,109.6
POP_NC,GE,2015 ,3951.52
POP_NC,GH,2015 ,27582.82
POP_NC,GL,2015 ,56.38
POP_NC,GM,2015 ,2085.86
POP_NC,GN,2015 ,11432.09
POP_NC,GQ,2015 ,1168.57
POP_NC,GT,2015 ,16252.43
POP_NC,GU,2015 ,161.85
POP_NC,GW,2015 ,1737.2
POP_NC,GY,2015 ,767.43
POP_NC,HN,2015 ,8960.83
POP_NC,HR,2015 ,4207.99
POP_NC,HT,2015 ,10695.54
POP_NC,HU,2015 ,9797.76
POP_NC,ID,2015 ,255587.5
POP_NC,IE,2015 ,4695.77
POP_NC,IL,2015 ,8377.1
POP_NC,IN,2015 ,1283000.0
POP_NC,IQ,2015 ,35572.26
POP_NC,IR,2015 ,78492.22
POP_NC,IS,2015 ,324.5
POP_NC,IT,2015 ,60229.6
POP_NC,JM,2015 ,2871.93
POP_NC,JO,2015 ,9159.3
POP_NC,JP,2015 ,127110.0
POP_NC,KE,2015 ,47236.26
POP_NC,KG,2015 ,5865.4
POP_NC,KH,2015 ,15517.64
POP_NC,KI,2015 ,110.93
POP_NC,KM,2015 ,777.42
POP_NC,KN,2015 ,51.2
POP_NC,KR,2015 ,51015.0
POP_NC,KW,2015 ,3835.59
POP_NC,KY,2015 ,61.72
POP_NC,KZ,2015 ,17572.02
POP_NC,LA,2015 ,6741.16
POP_NC,LB,2015 ,6532.68
POP_NC,LC,2015 ,179.13
POP_NC,LI,2015 ,38.06
POP_NC,LK,2015 ,20714.04
POP_NC,LR,2015 ,4472.23
POP_NC,LS,2015 ,2059.02
POP_NC,LT,2015 ,2911.11
POP_NC,LU,2015 ,569.4
POP_NC,LV,2015 ,1977.31
POP_NC,LY,2015 ,6418.32
POP_NC,MA,2015 ,34803.32
POP_NC,MD,2015 ,4065.98
POP_NC,ME,2015 ,622.16
POP_NC,MG,2015 ,24234.09
POP_NC,MH,2015 ,57.44
POP_NC,MK,2015 ,0.0
POP_NC,ML,2015 ,17438.78
POP_NC,MM,2015 ,52680.73
POP_NC,MN,2015 ,2976.88
POP_NC,MO,2015 ,600.94
POP_NC,MR,2015 ,4046.3
POP_NC,MS,2015 ,4.97
POP_NC,MT,2015 ,444.4
POP_NC,MU,2015 ,1259.46
POP_NC,MV,2015 ,454.92
POP_NC,MW,2015 ,16745.3
POP_NC,MX,2015 ,119050.5
POP_NC,MY,2015 ,30723.16
POP_NC,MZ,2015 ,28010.69
POP_NC,NA,2015 ,2425.56
POP_NC,NC,2015 ,271.07
POP_NC,NE,2015 ,20001.66
POP_NC,NG,2015 ,181181.74
POP_NC,NI,2015 ,6082.04
POP_NC,NL,2015 ,16940.0
POP_NC,NO,2015 ,5190.0
POP_NC,NP,2015 ,27015.03
POP_NC,NR,2015 ,10.38
POP_NC,NU,2015 ,1.62
POP_NC,NZ,2015 ,4638.2
POP_NC,CD,2015 ,1327947.0
POP_NC,OM,2015 ,4199.81
POP_NC,PA,2015 ,3969.25
POP_NC,PE,2015 ,31376.67
POP_NC,PF,2015 ,273.12
POP_NC,PG,2015 ,8107.78
POP_NC,PH,2015 ,101716.36
POP_NC,PK,2015 ,199426.96
POP_NC,PL,2015 ,37981.59
POP_NC,PR,2015 ,3381.52
POP_NC,PS,2015 ,4662.88
POP_NC,PT,2015 ,10381.84
POP_NC,PW,2015 ,17.67
POP_NC,PY,2015 ,6639.12
POP_NC,QA,2015 ,2565.71
POP_NC,RO,2015 ,19822.25
POP_NC,RS,2015 ,7095.38
POP_NC,RU,2015 ,146406.0
POP_NC,RW,2015 ,11629.55
POP_NC,SA,2015 ,31153.6
POP_NC,SB,2015 ,603.12
POP_NC,SC,2015 ,93.74
POP_NC,SD,2015 ,38902.95
POP_NC,SE,2015 ,9799.19
POP_NC,SI,2015 ,2063.3
POP_NC,SK,2015 ,5422.34
POP_NC,SL,2015 ,7171.91
POP_NC,SM,2015 ,33.27
POP_NC,SN,2015 ,14976.99
POP_NC,SO,2015 ,13797.2
POP_NC,SR,2015 ,559.14
POP_NC,SS,2015 ,10715.66
POP_NC,ST,2015 ,199.43
POP_NC,SV,2015 ,6312.48
POP_NC,SX,2015 ,39.97
POP_NC,SY,2015 ,17997.41
POP_NC,SZ,2015 ,1104.04
POP_NC,TC,2015 ,35.98
POP_NC,TD,2015 ,14110.98
POP_NC,TG,2015 ,7323.16
POP_NC,TH,2015 ,68657.6
POP_NC,TJ,2015 ,8548.65
POP_NC,TL,2015 ,1196.3
POP_NC,TM,2015 ,5565.29
POP_NC,TN,2015 ,11273.66
POP_NC,TO,2015 ,100.78
POP_NC,TR,2015 ,78218.0
POP_NC,TT,2015 ,1370.33
POP_NC,TV,2015 ,11.1
POP_NC,TZ,2015 ,53879.96
POP_NC,UA,2015 ,44657.7
POP_NC,UG,2015 ,40144.87
POP_NC,UK,2015 ,65110.0
POP_NC,US,2015 ,322113.0
POP_NC,UY,2015 ,3431.55
POP_NC,VC,2015 ,109.15
POP_NC,VE,2015 ,31155.13
POP_NC,VG,2015 ,29.15
POP_NC,VN,2015 ,93571.57
POP_NC,VU,2015 ,271.13
POP_NC,WS,2015 ,193.76
POP_NC,YE,2015 ,26497.89
POP_NC,ZA,2015 ,54432.7
POP_NC,ZM,2015 ,15879.36
POP_NC,ZW,2015 ,13814.63
POP_NC,AD,2016 ,77.3
POP_NC,AE,2016 ,9360.98
POP_NC,AF,2016 ,35383.03
POP_NC,AG,2016 ,94.53
POP_NC,AI,2016 ,14.43
POP_NC,AL,2016 ,2876.1
POP_NC,AM,2016 ,2924.82
POP_NC,AO,2016 ,28842.49
POP_NC,AR,2016 ,43590.4
POP_NC,AT,2016 ,8739.81
POP_NC,AU,2016 ,24190.9
POP_NC,AW,2016 ,104.87
POP_NC,AZ,2016 ,9725.38
POP_NC,BB,2016 ,285.0
POP_NC,BD,2016 ,157977.15
POP_NC,BE,2016 ,11331.4
POP_NC,BF,2016 ,18646.43
POP_NC,BG,2016 ,6894.14
POP_NC,BH,2016 ,1425.79
POP_NC,BI,2016 ,10488.0
POP_NC,BJ,2016 ,10872.06
POP_NC,BN,2016 ,423.2
POP_NC,BO,2016 ,10887.88
POP_NC,BQ,2016 ,25.02
POP_NC,BR,2016 ,205156.6
POP_NC,BS,2016 ,377.93
POP_NC,BT,2016 ,736.71
POP_NC,BW,2016 ,2250.26
POP_NC,BY,2016 ,9480.04
POP_NC,BZ,2016 ,366.95
POP_NC,CA,2016 ,36110.8
POP_NC,CD,2016 ,78789.13
POP_NC,CF,2016 ,4537.69
POP_NC,CG,2016 ,4981.0
POP_NC,CH,2016 ,8379.32
POP_NC,CI,2016 ,23695.92
POP_NC,CL,2016 ,18167.1
POP_NC,CM,2016 ,23439.19
POP_NC,CN,2016 ,1392320.0
POP_NC,CO,2016 ,45844.6
POP_NC,CR,2016 ,4888.0
POP_NC,CU,2016 ,11335.1
POP_NC,CV,2016 ,539.56
POP_NC,CW,2016 ,161.05
POP_NC,CY,2016 ,851.56
POP_NC,CZ,2016 ,10513.67
POP_NC,DE,2016 ,82349.0
POP_NC,DJ,2016 ,929.11
POP_NC,DK,2016 ,5728.75
POP_NC,DM,2016 ,71.31
POP_NC,DO,2016 ,10648.79
POP_NC,DZ,2016 ,40606.05
POP_NC,EC,2016 ,16385.07
POP_NC,EE,2016 ,1315.9
POP_NC,EG,2016 ,95688.68
POP_NC,EL,2016 ,10775.98
POP_NC,ER,2016 ,4954.65
POP_NC,ES,2016 ,46427.1
POP_NC,ET,2016 ,103603.46
POP_NC,FI,2016 ,5495.3
POP_NC,FJ,2016 ,872.4
POP_NC,FM,2016 ,110.22
POP_NC,FO,2016 ,48.17
POP_NC,FR,2016 ,66563.4
POP_NC,Y3,2016 ,267.82
POP_NC,GA,2016 ,2007.87
POP_NC,GD,2016 ,110.26
POP_NC,GE,2016 ,3925.41
POP_NC,GH,2016 ,28206.73
POP_NC,GL,2016 ,56.41
POP_NC,GM,2016 ,2149.14
POP_NC,GN,2016 ,11738.43
POP_NC,GQ,2016 ,1215.18
POP_NC,GT,2016 ,16582.47
POP_NC,GU,2016 ,162.95
POP_NC,GW,2016 ,1782.44
POP_NC,GY,2016 ,771.37
POP_NC,HN,2016 ,9112.87
POP_NC,HR,2016 ,4172.44
POP_NC,HT,2016 ,10839.97
POP_NC,HU,2016 ,9759.76
POP_NC,ID,2016 ,258496.5
POP_NC,IE,2016 ,4752.46
POP_NC,IL,2016 ,8543.4
POP_NC,IN,2016 ,1299000.0
POP_NC,IQ,2016 ,36610.63
POP_NC,IR,2016 ,79563.99
POP_NC,IS,2016 ,329.3
POP_NC,IT,2016 ,60115.2
POP_NC,JM,2016 ,2881.36
POP_NC,JO,2016 ,9455.8
POP_NC,JP,2016 ,126933.0
POP_NC,KE,2016 ,48461.57
POP_NC,KG,2016 ,5955.73
POP_NC,KH,2016 ,15762.37
POP_NC,KI,2016 ,112.52
POP_NC,KM,2016 ,795.59
POP_NC,KN,2016 ,51.63
POP_NC,KR,2016 ,51218.0
POP_NC,KW,2016 ,3956.88
POP_NC,KY,2016 ,62.57
POP_NC,KZ,2016 ,17830.9
POP_NC,LA,2016 ,6845.85
POP_NC,LB,2016 ,6714.28
POP_NC,LC,2016 ,180.02
POP_NC,LI,2016 ,38.28
POP_NC,LK,2016 ,20798.49
POP_NC,LR,2016 ,4586.79
POP_NC,LS,2016 ,2075.03
POP_NC,LT,2016 ,2877.33
POP_NC,LU,2016 ,584.13
POP_NC,LV,2016 ,1959.34
POP_NC,LY,2016 ,6492.16
POP_NC,MA,2016 ,35276.79
POP_NC,MD,2016 ,4059.61
POP_NC,ME,2016 ,622.3
POP_NC,MG,2016 ,24894.55
POP_NC,MH,2016 ,57.74
POP_NC,MK,2016 ,0.0
POP_NC,ML,2016 ,17965.44
POP_NC,MM,2016 ,53045.2
POP_NC,MN,2016 ,3027.4
POP_NC,MO,2016 ,612.17
POP_NC,MR,2016 ,4163.53
POP_NC,MS,2016 ,4.98
POP_NC,MT,2016 ,454.58
POP_NC,MU,2016 ,1262.13
POP_NC,MV,2016 ,475.51
POP_NC,MW,2016 ,17205.26
POP_NC,MX,2016 ,120419.5
POP_NC,MY,2016 ,31187.27
POP_NC,MZ,2016 ,28829.48
POP_NC,NA,2016 ,2479.71
POP_NC,NC,2016 ,274.19
POP_NC,NE,2016 ,20788.8
POP_NC,NG,2016 ,185989.64
POP_NC,NI,2016 ,6149.93
POP_NC,NL,2016 ,17030.0
POP_NC,NO,2016 ,5236.0
POP_NC,NP,2016 ,27263.43
POP_NC,NR,2016 ,10.48
POP_NC,NU,2016 ,1.61
POP_NC,NZ,2016 ,4742.2
POP_NC,CD,2016 ,1336538.7
POP_NC,OM,2016 ,4424.76
POP_NC,PA,2016 ,4034.12
POP_NC,PE,2016 ,31773.84
POP_NC,PF,2016 ,274.58
POP_NC,PG,2016 ,8271.76
POP_NC,PH,2016 ,103320.22
POP_NC,PK,2016 ,203631.35
POP_NC,PL,2016 ,37956.78
POP_NC,PR,2016 ,3283.13
POP_NC,PS,2016 ,4790.71
POP_NC,PT,2016 ,10356.52
POP_NC,PW,2016 ,17.73
POP_NC,PY,2016 ,6725.31
POP_NC,QA,2016 ,2654.37
POP_NC,RO,2016 ,19706.42
POP_NC,RS,2016 ,7058.32
POP_NC,RU,2016 ,146674.5
POP_NC,RW,2016 ,11917.51
POP_NC,SA,2016 ,31879.0
POP_NC,SB,2016 ,619.44
POP_NC,SC,2016 ,94.23
POP_NC,SD,2016 ,39847.44
POP_NC,SE,2016 ,9923.08
POP_NC,SI,2016 ,2064.63
POP_NC,SK,2016 ,5430.8
POP_NC,SL,2016 ,7328.83
POP_NC,SM,2016 ,33.5
POP_NC,SN,2016 ,15411.61
POP_NC,SO,2016 ,14185.64
POP_NC,SR,2016 ,564.89
POP_NC,SS,2016 ,10832.52
POP_NC,ST,2016 ,203.23
POP_NC,SV,2016 ,6344.72
POP_NC,SX,2016 ,40.81
POP_NC,SY,2016 ,17465.58
POP_NC,SZ,2016 ,1114.0
POP_NC,TC,2016 ,36.56
POP_NC,TD,2016 ,14561.66
POP_NC,TG,2016 ,7509.95
POP_NC,TH,2016 ,68863.51
POP_NC,TJ,2016 ,8734.95
POP_NC,TL,2016 ,1219.29
POP_NC,TM,2016 ,5662.37
POP_NC,TN,2016 ,11403.25
POP_NC,TO,2016 ,101.13
POP_NC,TR,2016 ,79278.0
POP_NC,TT,2016 ,1377.56
POP_NC,TV,2016 ,11.23
POP_NC,TZ,2016 ,55572.2
POP_NC,UA,2016 ,44438.63
POP_NC,UG,2016 ,41487.97
POP_NC,UK,2016 ,65648.0
POP_NC,US,2016 ,324609.0
POP_NC,UY,2016 ,3444.01
POP_NC,VC,2016 ,109.46
POP_NC,VE,2016 ,31568.18
POP_NC,VG,2016 ,29.36
POP_NC,VN,2016 ,94569.07
POP_NC,VU,2016 ,278.33
POP_NC,WS,2016 ,195.13
POP_NC,YE,2016 ,27168.21
POP_NC,ZA,2016 ,55173.5
POP_NC,ZM,2016 ,16363.46
POP_NC,ZW,2016 ,14030.33
POP_NC,AD,2017 ,77.0
POP_NC,AE,2017 ,9487.2
POP_NC,AF,2017 ,36296.11
POP_NC,AG,2017 ,95.43
POP_NC,AI,2017 ,14.58
POP_NC,AL,2017 ,2873.46
POP_NC,AM,2017 ,0.0
POP_NC,AO,2017 ,29816.77
POP_NC,AR,2017 ,44044.8
POP_NC,AT,2017 ,8795.07
POP_NC,AU,2017 ,24592.6
POP_NC,AW,2017 ,105.37
POP_NC,AZ,2017 ,0.0
POP_NC,BB,2017 ,0.0
POP_NC,BD,2017 ,159685.42
POP_NC,BE,2017 ,11375.2
POP_NC,BF,2017 ,0.0
POP_NC,BG,2017 ,6803.47
POP_NC,BH,2017 ,1494.08
POP_NC,BI,2017 ,10827.02
POP_NC,BJ,2017 ,11175.2
POP_NC,BN,2017 ,0.0
POP_NC,BO,2017 ,0.0
POP_NC,BQ,2017 ,25.4
POP_NC,BR,2017 ,206804.7
POP_NC,BS,2017 ,381.76
POP_NC,BT,2017 ,745.56
POP_NC,BW,2017 ,0.0
POP_NC,BY,2017 ,0.0
POP_NC,BZ,2017 ,0.0
POP_NC,CA,2017 ,36545.1
POP_NC,CD,2017 ,81398.76
POP_NC,CF,2017 ,4596.02
POP_NC,CG,2017 ,5110.7
POP_NC,CH,2017 ,8457.41
POP_NC,CI,2017 ,0.0
POP_NC,CL,2017 ,18419.2
POP_NC,CM,2017 ,0.0
POP_NC,CN,2017 ,1400110.0
POP_NC,CO,2017 ,46421.8
POP_NC,CR,2017 ,4944.8
POP_NC,CU,2017 ,11339.25
POP_NC,CV,2017 ,0.0
POP_NC,CW,2017 ,162.0
POP_NC,CY,2017 ,859.52
POP_NC,CZ,2017 ,10520.95
POP_NC,DE,2017 ,82657.0
POP_NC,DJ,2017 ,944.1
POP_NC,DK,2017 ,5765.1
POP_NC,DM,2017 ,71.46
POP_NC,DO,2017 ,0.0
POP_NC,DZ,2017 ,0.0
POP_NC,EC,2017 ,0.0
POP_NC,EE,2017 ,1315.6
POP_NC,EG,2017 ,0.0
POP_NC,EL,2017 ,10754.69
POP_NC,ER,2017 ,0.0
POP_NC,ES,2017 ,46510.46
POP_NC,ET,2017 ,106399.92
POP_NC,FI,2017 ,5508.2
POP_NC,FJ,2017 ,877.46
POP_NC,FM,2017 ,111.46
POP_NC,FO,2017 ,48.33
POP_NC,FR,2017 ,66830.3
POP_NC,Y3,2017 ,275.19
POP_NC,GA,2017 ,2064.82
POP_NC,GD,2017 ,110.87
POP_NC,GE,2017 ,0.0
POP_NC,GH,2017 ,0.0
POP_NC,GL,2017 ,56.48
POP_NC,GM,2017 ,2213.89
POP_NC,GN,2017 ,12067.52
POP_NC,GQ,2017 ,1262.0
POP_NC,GT,2017 ,0.0
POP_NC,GU,2017 ,164.28
POP_NC,GW,2017 ,1828.15
POP_NC,GY,2017 ,775.22
POP_NC,HN,2017 ,0.0
POP_NC,HR,2017 ,4129.85
POP_NC,HT,2017 ,10982.37
POP_NC,HU,2017 ,9726.76
POP_NC,ID,2017 ,261355.5
POP_NC,IE,2017 ,4821.08
POP_NC,IL,2017 ,8709.7
POP_NC,IN,2017 ,1314000.0
POP_NC,IQ,2017 ,37552.78
POP_NC,IR,2017 ,80673.88
POP_NC,IS,2017 ,337.3
POP_NC,IT,2017 ,60002.3
POP_NC,JM,2017 ,0.0
POP_NC,JO,2017 ,0.0
POP_NC,JP,2017 ,126706.0
POP_NC,KE,2017 ,0.0
POP_NC,KG,2017 ,0.0
POP_NC,KH,2017 ,0.0
POP_NC,KI,2017 ,114.16
POP_NC,KM,2017 ,813.89
POP_NC,KN,2017 ,52.05
POP_NC,KR,2017 ,51362.0
POP_NC,KW,2017 ,4056.1
POP_NC,KY,2017 ,63.38
POP_NC,KZ,2017 ,18080.02
POP_NC,LA,2017 ,6953.04
POP_NC,LB,2017 ,6819.37
POP_NC,LC,2017 ,180.95
POP_NC,LI,2017 ,38.57
POP_NC,LK,2017 ,0.0
POP_NC,LR,2017 ,4702.23
POP_NC,LS,2017 ,2091.53
POP_NC,LT,2017 ,2842.64
POP_NC,LU,2017 ,596.98
POP_NC,LV,2017 ,1941.16
POP_NC,LY,2017 ,6580.72
POP_NC,MA,2017 ,0.0
POP_NC,MD,2017 ,0.0
POP_NC,ME,2017 ,622.37
POP_NC,MG,2017 ,0.0
POP_NC,MH,2017 ,58.06
POP_NC,MK,2017 ,0.0
